resourceId,softwareName,softwareType,softwareVersion,programmingLanguage,sourceRepository,documentation,licenseType,containerized,maintainer,_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType
,RENOVO-NF1,Analysis Software,,R,https://github.com/mazzalab-ieo/renovo,,,,,PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,"Here, we optimized our random forest-based predictor RENOVO for NF1 variant interpretation. RENOVO was developed using an approach of 'database archaeology'",0.95,Accept,Development
,Mutation Taster,Web Application,,,,,,,,PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,The effects on genes and proteins of the variants identified were predicted based on the Mutation Taster (http://www.mutationtaster.org),0.9,Accept,Experimental Usage
,HGMD,Database,,,,,,,,PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,"HGMD (Human Genome Mutation Database—Institute of Medical Genetics, Cardiff, Wales, UK; http://www.hgmd.cf.ac.uk/ac/index.php",0.9,Accept,Experimental Usage
,LOVD,Database,,,,,,,,PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,LOVD. (Leiden Open Variation Database; http://www.LOVD.nl.NF1),0.9,Accept,Experimental Usage
,PolyPhen-2,Web Application,,,,,,,,PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,Novel variants with amino acid changes were further examined for their disease causing. potential using PolyPhen-2 (http://genetics.bwh.harvard.edu/pph2/bgi.shtml),0.9,Accept,Experimental Usage
,ESE Finder,Web Application,,,,,,,,PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,and the ESE Finder (http://rulai.cshl.edu/cgibin/tools/ESE3/esefinder.cgi?process=home) tools,0.9,Accept,Experimental Usage
,GnomAD,Database,v.2.1.1,,,,,,,PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,the GnomAD v.2.1.1 (https://gnomad.broadinstitute.org) and 1000 genomes databases were used,0.9,Accept,Experimental Usage
,1000 Genomes,Database,2015 aug,,,,,,,PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,"1000 genomes (https://www.internationalgenome.org, release 2015 aug) databases were used",0.9,Accept,Experimental Usage
,cutpointR,Package/Library,1.1.2,R,,,,,,PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,"For threshold optimization, we used cutpointR version 1.1.2, maximizing the 'accuracy' metric",0.85,Accept,Experimental Usage
,ExplorDTI,Analysis Software,,,,,,,,PMID:32839340,10.1073/pnas.2008391117,Brain-wide structural and functional disruption in mice with oligodendrocyte-specific ,,Diffusion-weighted images were preprocessed using ExplorDTI (68),0.9,Accept,Experimental Usage
,Advanced Normalization Tools (ANTs),Analysis Software,,,,,,,,PMID:32839340,10.1073/pnas.2008391117,Brain-wide structural and functional disruption in mice with oligodendrocyte-specific ,,"template, B0, for both controls and Plp-Nf1 fl/+ animals was created using Advanced Normalization Tools (ANTs) (70)",0.9,Accept,Experimental Usage
,NF Research Tools Database,Database,,,https://tools.nf.synapse.org/,,,,,PMID:35735230,10.1093/database/baac045,Centralizing neurofibromatosis experimental tool knowledge with the NF Research Tools Database.,,"...the NF Research Tools Database, is an open-access database that enables the exploration and discovery of information about NF type 1-relevant animal models, cell lines, antibodies...",0.95,Accept,Development
,JSON-LD schema,Other,2.0.0,,https://github.com/nf-osi/nf-research-tools-schema,,,,,PMID:35735230,10.1093/database/baac045,Centralizing neurofibromatosis experimental tool knowledge with the NF Research Tools Database.,,...We constructed a JSON-LD schema from the data model to make it machine-readable (version 2.0.0 at the time of writing...,0.85,Accept,Development
,Synapse collaborative science platform,Web Application,,,,,,,,PMID:35735230,10.1093/database/baac045,Centralizing neurofibromatosis experimental tool knowledge with the NF Research Tools Database.,,...but all database tables and a variety of 'joined' tables are available for anyone to access on the Synapse collaborative science platform...,0.9,Accept,Experimental Usage
,Salmon v1.4,Analysis Software,v1.4,Unknown,,,,,,PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Raw FASTQ files were analyzed using the Salmon v1.4 alignment tool,0.9,Accept,Experimental Usage
,BWA-MEM2 v2.1,Analysis Software,v2.1,Unknown,,,,,,PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Reads were aligned to hg38 using BWA-MEM2 v2.1,0.9,Accept,Experimental Usage
,GATK v4.1.9.0,Analysis Software,v4.1.9.0,Unknown,,,,,,PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Base quality score recalibration (BQSR) was performed with GATK v4.1.9.0 BaseRecalibrator,0.9,Accept,Experimental Usage
,MCP-Counter,Analysis Software,,Unknown,,,,,,PMID:38744290 | PMID:32098059,10.1016/j.crmeth.2024.100772 | 10.3390/genes11020226,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening. | Integrative Analysis Identifies Candidate Tumor Microenvironment and Intracellular Signaling Pathways that Define Tumor Heterogeneity in NF1.,,"To assess the cell type of origin in the organoid models we used the tumor deconvolution algorithm MCP-Counter | we used two tumor deconvolution methods: CIBERSORT and MCP-counter, as implemented through the ""immunedeconv"" R package [29, 30, 31].",0.9,Accept,Experimental Usage
,BSBolt,Analysis Software,,Unknown,,,,,,PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,raw fastq files obtained by RRBS were analyzed using BSBolt,0.9,Accept,Experimental Usage
,metilene v0.2-8,Analysis Software,v0.2-8,Unknown,,,,,,PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Differentially methylated regions were detected using metilene v0.2-8,0.9,Accept,Experimental Usage
,DELLY v1.1.3,Analysis Software,v1.1.3,Unknown,,,,,,PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Structural variants and copy number variation were called using DELLY v1.1.3,0.9,Accept,Experimental Usage
,InterVar,Analysis Software,update-2021-08-version,Unknown,,,,,,PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Germline variants are annotated using InterVar (update-2021-08-version),0.9,Accept,Experimental Usage
,rare disease workflows,Workflow,,Unknown,https://github.com/Sage-Bionetworks/rare-disease-workflows/tree/main/rna-seq-workflow,,,,,PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Our RNAseq analyses leverage the rare disease workflows at https://github.com/Sage-Bionetworks/rare-disease-workflows/tree/main/rna-seq-workflow,0.85,Accept,Experimental Usage
,cNFOrganoidAnalysis,Analysis Software,,Unknown,https://github.com/PNNL-CompBio/cNFOrganoidAnalysis,,,,,PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,All computational tools used to generate Figures 4 and 5 for this manuscript are available on https://github.com/PNNL-CompBio/cNFOrganoidAnalysis,0.9,Accept,Development
,Clustree,Package/Library,,R,https://github.com/lazappi/clustree,,,,,PMID:38216572,10.1038/s41467-024-44755-9,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,cluster number optimization was performed by comparing multiple cluster resolutions using Clustree,0.85,Accept,Experimental Usage
,Statistical Parametric Mapping toolbox (SPM8),Analysis Software,SPM8,,,,,,,PMID:30192842,10.1371/journal.pone.0203520,Use of machine learning to predict cognitive performance based on brain metabolism in Neurofibromatosis type 1.,,"PET images were spatially processed using the Statistical Parametric Mapping toolbox (SPM8, Wellcome Trust Centre for Neuroimaging, 2008)",0.95,Accept,Experimental Usage
,Matlab 7.12.0,Analysis Software,7.12.0,MATLAB,,,,,,PMID:30192842,10.1371/journal.pone.0203520,Use of machine learning to predict cognitive performance based on brain metabolism in Neurofibromatosis type 1.,,"implemented within Matlab 7.12.0 (MathWorks, Natick, MA, USA)",0.9,Accept,Experimental Usage
,kernlab R library,Package/Library,,R,,,,,,PMID:30192842,10.1371/journal.pone.0203520,Use of machine learning to predict cognitive performance based on brain metabolism in Neurofibromatosis type 1.,,we used the Gaussian Process regression (GPR) implementation available within kernlab R library,0.9,Accept,Experimental Usage
,PLIER,Package/Library,,R,,,,,,PMID:32098059,10.3390/genes11020226,Integrative Analysis Identifies Candidate Tumor Microenvironment and Intracellular Signaling Pathways that Define Tumor Heterogeneity in NF1.,,"Key packages used include ""tidyverse"" [33], ""PLIER"" [26], ""synapser"" [34], ""tximport"" [35], ""immundeconv"" [35], and ""viper"" [32].",0.9,Accept,Experimental Usage
,vcf2maf,Command-line Tool,,,https://github.com/mskcc/vcf2maf,,,,,PMID:32098059,10.3390/genes11020226,Integrative Analysis Identifies Candidate Tumor Microenvironment and Intracellular Signaling Pathways that Define Tumor Heterogeneity in NF1.,,"Variant call format (VCF) files were processed using ""vcf2maf"" (https://github.com/mskcc/vcf2maf)",0.85,Accept,Experimental Usage
,MultiPLIER,Analysis Software,,,https://github.com/greenelab/multi-plier,,,,,PMID:32098059,10.3390/genes11020226,Integrative Analysis Identifies Candidate Tumor Microenvironment and Intracellular Signaling Pathways that Define Tumor Heterogeneity in NF1.,,"We analyzed transcriptomic data from NF in the context of latent variables from MultiPLIER, a machine learning resource designed to aid in rare disease analyses [27].",0.9,Accept,Experimental Usage
,metaVIPER,Analysis Software,,,,,,,,PMID:32098059,10.3390/genes11020226,Integrative Analysis Identifies Candidate Tumor Microenvironment and Intracellular Signaling Pathways that Define Tumor Heterogeneity in NF1.,,We applied the metaVIPER algorithm [32] to infer protein regulatory activity based on the tissue gene expression profiles.,0.9,Accept,Experimental Usage
,NF Data Portal,Database,,,,,,,,PMID:32098059,10.3390/genes11020226,Integrative Analysis Identifies Candidate Tumor Microenvironment and Intracellular Signaling Pathways that Define Tumor Heterogeneity in NF1.,,All data analyzed in this article are stored on the NF Data Portal [24] (http://nfdataportal.org),0.9,Accept,Experimental Usage
,R 4.0.3,Analysis Software,4.0.3,R,,,,,,PMID:38115252,10.1097/MD.0000000000036696,Identification of hub genes and drug candidates for NF2-related vestibular schwannoma by bioinformatics tools.,,Data standardization was performed using the R 4.0.3,0.9,Accept,Experimental Usage
,miRTarBase,Database,,,,,,,,PMID:38115252,10.1097/MD.0000000000036696,Identification of hub genes and drug candidates for NF2-related vestibular schwannoma by bioinformatics tools.,,"we retrieved miRNA information from the miRTarBase database, including, over 50,000 experimentally validated miRNA-target associations",0.9,Accept,Experimental Usage
,connectivity map (CMap),Database,,,,,,,,PMID:38115252,10.1097/MD.0000000000036696,Identification of hub genes and drug candidates for NF2-related vestibular schwannoma by bioinformatics tools.,,we uploaded our list of up- and down-regulated genes into the connectivity map (CMap) database,0.9,Accept,Experimental Usage
,SPSS V.23,Analysis Software,V.23,,,,,,,PMID:28848060,10.1136/jmedgenet-2017-104519,Genetic Severity Score predicts clinical phenotype in NF2.,,Statistical analyses were undertaken using SPSS V.23,0.8,Accept,Experimental Usage
,CLC-workbench,Analysis Software,,,,,,,,PMID:36420221,10.1016/j.omtn.2022.10.026,Antisense oligonucleotides targeting exon 11 are able to partially rescue the NF2-related schwannomatosis phenotype ,,"Variants were validated by Sanger sequencing and analyzed using CLC-workbench (Qiagen, Hilden, Germany)",0.9,Accept,Experimental Usage
,PredictProtein,Web Application,,,https://www.PredictProtein.org,,,,,PMID:36420221,10.1016/j.omtn.2022.10.026,Antisense oligonucleotides targeting exon 11 are able to partially rescue the NF2-related schwannomatosis phenotype ,,Analyses of in silico protein modifications by the exon skipping were performed using the web-server version of PredictProtein,0.95,Accept,Experimental Usage
,GraphPad Prism software v7,Analysis Software,v7,,,,,,,PMID:36420221,10.1016/j.omtn.2022.10.026,Antisense oligonucleotides targeting exon 11 are able to partially rescue the NF2-related schwannomatosis phenotype ,,Statistical analysis was carried out using GraphPad Prism software v7,0.9,Accept,Experimental Usage
,CRISPRscan,Web Application,,,https://www.crisprscan.org/,,,,,PMID:32396062,10.7554/eLife.55137,Tgfb3 collaborates with PP2A and notch signaling pathways to inhibit retina regeneration.,,CRISPRscan (https://www.crisprscan.org/) was used to identify gRNA target sequences in exon 1 of the tgfb3 gene,0.9,Accept,Experimental Usage
,"MATLAB (R2008a, MathWorks, Natick, MA, USA)",Analysis Software,R2008a,MATLAB,,,,,,PMID:24559228,10.1186/1866-1955-6-4,Abnormal late visual responses and alpha oscillations in neurofibromatosis type 1: a link to visual and attention deficits.,,"Stimuli were generated with MATLAB (R2008a, MathWorks, Natick, MA, USA) and presented with the stimulation software STIM 2",0.85,Accept,Experimental Usage
,"STIM 2 (Neuroscan, Charlotte, NC, USA)",Analysis Software,2,,,,,,,PMID:24559228,10.1186/1866-1955-6-4,Abnormal late visual responses and alpha oscillations in neurofibromatosis type 1: a link to visual and attention deficits.,,"presented with the stimulation software STIM 2 (Neuroscan, Charlotte, NC, USA) with a display resolution of 1,280 × 1,024 × 32",0.9,Accept,Experimental Usage
,Scan 4.5 (Neuroscan),Analysis Software,4.5,,,,,,,PMID:24559228,10.1186/1866-1955-6-4,Abnormal late visual responses and alpha oscillations in neurofibromatosis type 1: a link to visual and attention deficits.,,Data analysis was performed with Scan 4.5 (Neuroscan). We started the analysis by correcting the eye blinking artifacts,0.9,Accept,Experimental Usage
,"IBM SPSS Statistics, version 19",Analysis Software,19,,,,,,,PMID:24559228,10.1186/1866-1955-6-4,Abnormal late visual responses and alpha oscillations in neurofibromatosis type 1: a link to visual and attention deficits.,,"All statistical analyses were performed with IBM SPSS Statistics, version 19, software (IBM Corporation, Armonk, NY, USA)",0.85,Accept,Experimental Usage
,MATLAB software,Analysis Software,R2019a,MATLAB,,,,,,PMID:33356508,10.1177/0963689720964383,C6 Cell Injection into the Optic Nerve of Long-Evans Rats: A Short-Term Model of Optic Pathway Gliomas.,,"Electronic image files were processed using MATLAB software (MathWorks Inc., R2019a, USA)",0.8,Accept,Experimental Usage
,WGCNA package v1.69,Package/Library,v1.69,R,,,,,,PMID:40723243,10.3390/cancers17142359,The Combination of HSP90 Inhibitors and Selumetinib Reinforces the Inhibitory Effects on Plexiform Neurofibromas.,,The conserved gene regulation networks and the correlation between drug responses and the gene network were determined using the WGCNA package v1.69,0.85,Accept,Experimental Usage
,Leiden Open Variation Database (LOVD),Database,,,www.lovd.nl,,,,,PMID:35332608,10.1002/humu.24370,Re-evaluation of missense variant classifications in NF2.,,The publically accessible variant databases included were Leiden Open Variation Database (LOVD) ( www.lovd.nl ),0.85,Accept,Experimental Usage
,ClinVar NCBI,Database,,,www.ncbi.nlm.nih.gov/clinvar,,,,,PMID:35332608,10.1002/humu.24370,Re-evaluation of missense variant classifications in NF2.,,ClinVar NCBI ( www.ncbi.nlm.nih.gov/clinvar ),0.85,Accept,Experimental Usage
,Human Gene Mutation Database (HGMD),Database,,,www.hgmd.cf.ac.uk/ac/all.php,,,,,PMID:35332608,10.1002/humu.24370,Re-evaluation of missense variant classifications in NF2.,,the Human Gene Mutation Database (HGMD) ( www.hgmd.cf.ac.uk/ac/all.php ),0.85,Accept,Experimental Usage
,Clinical Interpretation of Variants in Cancer (CIViC),Database,,,https://civicdb.org/home,,,,,PMID:35332608,10.1002/humu.24370,Re-evaluation of missense variant classifications in NF2.,,Clinical Interpretation of Variants in Cancer (CIViC) ( https://civicdb.org/home ),0.85,Accept,Experimental Usage
,Mastermind Genomic Search Engine,Web Application,,,https://www.genomenon.com/mastermind,,,,,PMID:35332608,10.1002/humu.24370,Re-evaluation of missense variant classifications in NF2.,,Mastermind Genomic Search Engine ( https://www.genomenon.com/mastermind ),0.85,Accept,Experimental Usage
,Alamut Visual version 2.15,Analysis Software,2.15,,,,,,,PMID:35332608,10.1002/humu.24370,Re-evaluation of missense variant classifications in NF2.,,Variants were imported into the clinical prediction software Alamut Visual version 2.15 (SOPHiA GENETICS),0.9,Accept,Experimental Usage
,gnomAD v2.1.1,Database,v2.1.1,,gnomad.broadinstitute.org,,,,,PMID:35332608,10.1002/humu.24370,Re-evaluation of missense variant classifications in NF2.,,Variant frequencies and ExAC constraint metrics were obtained from gnomAD v2.1.1 ( gnomad.broadinstitute.org ),0.9,Accept,Experimental Usage
,UCSC LiftOver tool,Web Application,,,genome.ucsc.edu/cgi-bin/hgLiftOver,,,,,PMID:35332608,10.1002/humu.24370,Re-evaluation of missense variant classifications in NF2.,,UCSC LiftOver tool was used for any genomic co‐ordinate conversions between genome builds GRCh37/hg19 and GRCh38/hg38,0.85,Accept,Experimental Usage
,alleleFrequencyApp,Web Application,,,cardiodb.org/allelefrequencyapp,,,,,PMID:35332608,10.1002/humu.24370,Re-evaluation of missense variant classifications in NF2.,,Maximum credible population allele frequency was determined using the alleleFrequencyApp ( cardiodb.org/allelefrequencyapp ),0.85,Accept,Experimental Usage
,CanVar-UK cancer predisposition gene variant database,Database,,,www.canvaruk.org,,,,,PMID:35332608,10.1002/humu.24370,Re-evaluation of missense variant classifications in NF2.,,CanVar‐UK cancer predisposition gene variant database ( www.canvaruk.org ) was used in the search for further variant information,0.85,Accept,Experimental Usage
,Beta Imager 2000Z Digital Beta Imaging System,Analysis Software,,,,,,,,PMID:21963652,10.1016/j.expneurol.2011.09.005,PET imaging for attention deficit preclinical drug testing in neurofibromatosis-1 mice.,,"Quantitation was performed using the Beta Imager 2000Z Digital Beta Imaging System (Biospace, France)",0.9,Accept,Experimental Usage
,Siemens Focus F220,Analysis Software,,,,,,,,PMID:21963652,10.1016/j.expneurol.2011.09.005,PET imaging for attention deficit preclinical drug testing in neurofibromatosis-1 mice.,,data acquired as 1h dynamic scans using the Siemens Focus F220 and Inveon scanners,0.9,Accept,Experimental Usage
,Illumina bcl2fastq v1.8.4 software,Analysis Software,v1.8.4,,,,,,,PMID:31462295,10.1186/s40478-019-0792-5,Telomere alterations in neurofibromatosis type 1-associated solid tumors.,,FASTQ files were generated from Binary Cluster Files (.bcl) using the Illumina bcl2fastq v1.8.4 software with parameters set as per vendor's specifications,0.9,Accept,Experimental Usage
,Burrows-Wheeler Aligner v0.7.10,Analysis Software,v0.7.10,,,,,,,PMID:31462295,10.1186/s40478-019-0792-5,Telomere alterations in neurofibromatosis type 1-associated solid tumors.,,FASTQ files were aligned to the human genome reference hg19 (GRCh37) using the Burrows-Wheeler Aligner v0.7.10 algorithm with default settings,0.9,Accept,Experimental Usage
,Picard Tools v1.119,Analysis Software,v1.119,,,,,,,PMID:31462295,10.1186/s40478-019-0792-5,Telomere alterations in neurofibromatosis type 1-associated solid tumors.,,BAM files (.bam) were generated using Picard Tools v1.119,0.9,Accept,Experimental Usage
,MDLVC v5.0,Analysis Software,v5.0,,,,,,,PMID:31462295,10.1186/s40478-019-0792-5,Telomere alterations in neurofibromatosis type 1-associated solid tumors.,,variant calling was performed using in-house variant caller algorithm (MDLVC v5.0),0.9,Accept,Experimental Usage
,HaplotypeCaller (Genome Analysis Tool Kit 3.3),Analysis Software,3.3,,,,,,,PMID:31462295,10.1186/s40478-019-0792-5,Telomere alterations in neurofibromatosis type 1-associated solid tumors.,,cross referenced with HaplotypeCaller (Genome Analysis Tool Kit 3.3) under discovery mode,0.9,Accept,Experimental Usage
,Integrated Genomics Viewer v2.3.4 (IGV),Analysis Software,v2.3.4,,,,,,,PMID:31462295,10.1186/s40478-019-0792-5,Telomere alterations in neurofibromatosis type 1-associated solid tumors.,,"All variant calls were inspected using Integrated Genomics Viewer v2.3.4 (IGV; Broad Institute, MIT Harvard, Cambridge, MA)",0.9,Accept,Experimental Usage
,GraphPad Prism version 8.0,Analysis Software,8.0,,,,,,,PMID:31462295,10.1186/s40478-019-0792-5,Telomere alterations in neurofibromatosis type 1-associated solid tumors.,,"Statistical analyses were performed using GraphPad Prism version 8.0 (San Diego, CA)",0.85,Accept,Experimental Usage
,R version 3.3.2,Analysis Software,3.3.2,R,,,,,,PMID:31462295,10.1186/s40478-019-0792-5,Telomere alterations in neurofibromatosis type 1-associated solid tumors.,,"Statistical analyses were performed using GraphPad Prism version 8.0 (San Diego, CA), SAS version 9.4 (Cary, NC), and R version 3.3.2",0.85,Accept,Experimental Usage
,melodic v3.15,Analysis Software,v3.15,,,,,,,PMID:35087195,10.1038/s41380-021-01422-5,Altered canonical and striatal-frontal resting state functional connectivity in children with pathogenic variants in the Ras/mitogen-activated protein kinase pathway.,,we ran group-based ICA using melodic v3.15,0.9,Accept,Experimental Usage
,fMRI Expert Analysis Tool (FEAT),Analysis Software,,,,,,,,PMID:35087195,10.1038/s41380-021-01422-5,Altered canonical and striatal-frontal resting state functional connectivity in children with pathogenic variants in the Ras/mitogen-activated protein kinase pathway.,,We used fMRI Expert Analysis Tool (FEAT) to model extracted time series,0.9,Accept,Experimental Usage
,Multiple Imputation by Chained Equations (MICE),Package/Library,,R,,,,,,PMID:35087195,10.1038/s41380-021-01422-5,Altered canonical and striatal-frontal resting state functional connectivity in children with pathogenic variants in the Ras/mitogen-activated protein kinase pathway.,,using a predictive mean matching for mixed types and the Multiple Imputation by Chained Equations (MICE) package in R,0.9,Accept,Experimental Usage
,CRISPResso2,Analysis Software,,,,,,,,PMID:39415595,10.1242/dmm.050862,Generation of a zebrafish neurofibromatosis model via inducible knockout of nf2a/b.,,"At least 10,000 high-quality reads were analyzed for each sample using CRISPResso2 (Clement et al., 2019)",0.9,Accept,Experimental Usage
,Cellpose,Analysis Software,,Python,,,,,,PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,,"images were further analyzed using Cellpose (Stringer et al., 2021) and ImageJ",0.9,Accept,Experimental Usage
,Xenosplit,Analysis Software,,,,,,,,PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,,"For PDX sequence data, Xenosplit was used to filter mouse-derived reads",0.9,Accept,Experimental Usage
,Variant Effect Predictor (VEP),Analysis Software,,,,,,,,PMID:37246765 | PMID:33591953,10.1093/neuonc/noad097 | 10.1172/jci.insight.146351,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology. | Chromosome 8 gain is associated with high-grade transformation in MPNST.,,Variant filtering and annotation were done using Variant Effect Predictor (VEP) | includes best-practices variant filtering and annotation with Variant Effect Predictor (VEP; version 95),0.9,Accept,Experimental Usage
,maftools v2.10.0,Package/Library,v2.10.0,R,,,,,,PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,,Somatic variant plots were created with maftools v2.10.0,0.9,Accept,Experimental Usage
,CNVkit V2.0,Analysis Software,V2.0,,,,,,,PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,,CNVkit V2.0 was used to infer and visualize copy number,0.9,Accept,Experimental Usage
,DESeq2 package,Package/Library,,R,,,,,,PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,,Gene counts and transcript counts were normalized by using the DESeq2 package,0.9,Accept,Experimental Usage
,GEOquery,Package/Library,,R,,,,,,PMID:41591566,10.1007/s00401-026-02979-7,FAP expression as a marker of malignant transformation enabling in vivo characterization in peripheral nerve sheath tumors: a multimodal and translational study.,,Expression matrices and corresponding phenotype metadata were processed using the GEOquery and Biobase R packages,0.9,Accept,Experimental Usage
,Biobase,Package/Library,,R,,,,,,PMID:41591566,10.1007/s00401-026-02979-7,FAP expression as a marker of malignant transformation enabling in vivo characterization in peripheral nerve sheath tumors: a multimodal and translational study.,,Expression matrices and corresponding phenotype metadata were processed using the GEOquery and Biobase R packages,0.9,Accept,Experimental Usage
,R statistical software version 3.5.1,Analysis Software,3.5.1,R,,,,,,PMID:32642740,10.1093/noajnl/vdaa003,Quality of life in patients with neurofibromatosis type 1 and 2 in Canada.,,All analyses were done with R statistical software version 3.5.1,0.85,Accept,Experimental Usage
,Seurat 3.1.0,Package/Library,3.1.0,R,,,,,,PMID:37770931,10.1186/s40478-023-01639-1,"Integration of single-nuclei RNA-sequencing, spatial transcriptomics and histochemistry defines the complex microenvironment of NF1-associated plexiform neurofibromas.",,Raw sequencing reads were processed using CellRanger (10 × Genomics) and Seurat 3.1.0,0.95,Accept,Experimental Usage
,CellChatDB,Database,1.5.0,R,,,,,,PMID:37770931,10.1186/s40478-023-01639-1,"Integration of single-nuclei RNA-sequencing, spatial transcriptomics and histochemistry defines the complex microenvironment of NF1-associated plexiform neurofibromas.",,CellChatDB (version 1.5.0) was used to infer ligand–receptor interactions between and within individual subpopulations,0.9,Accept,Experimental Usage
,Space Ranger,Analysis Software,v1.2.1,,,,,,,PMID:37770931,10.1186/s40478-023-01639-1,"Integration of single-nuclei RNA-sequencing, spatial transcriptomics and histochemistry defines the complex microenvironment of NF1-associated plexiform neurofibromas.",,"Sequencing data were processed with Space Ranger (10 × genomics, v1.2.1)",0.9,Accept,Experimental Usage
,Seurat v4.0.1,Package/Library,v4.0.1,R,,,,,,PMID:37770931,10.1186/s40478-023-01639-1,"Integration of single-nuclei RNA-sequencing, spatial transcriptomics and histochemistry defines the complex microenvironment of NF1-associated plexiform neurofibromas.",,followed by analysis in R using the Seurat (v4.0.1) tool suite,0.95,Accept,Experimental Usage
,R Studio PKNCA package (version 0.9.3),Package/Library,0.9.3,R,,,,,,PMID:33978635,10.1093/noajnl/vdab020,Selumetinib normalizes Ras/MAPK signaling in clinically relevant neurofibromatosis type 1 minipig tissues in vivo.,,Selumetinib plasma concentration–time data were analyzed using noncompartmental methods implemented in R (version 3.6) R Studio PKNCA package (version 0.9.3),0.9,Accept,Experimental Usage
,STAR mapper (Version 2.4.1d),Analysis Software,2.4.1d,,,,,,,PMID:34782607,10.1038/s41525-021-00258-w,Pathogenic neurofibromatosis type 1 (NF1) RNA splicing resolved by targeted RNAseq.,,RNAseq reads were mapped with the STAR mapper (Version 2.4.1d),0.9,Accept,Experimental Usage
,Picard tools,Analysis Software,,,https://github.com/broadinstitute/picard,,,,,PMID:34782607,10.1038/s41525-021-00258-w,Pathogenic neurofibromatosis type 1 (NF1) RNA splicing resolved by targeted RNAseq.,,Duplicate read pair detection was carried out with Picard tools,0.85,Accept,Experimental Usage
,QURNAs,Pipeline,,,https://dataverse.nl/dataset.xhtml?persistentId=hdl:10411/LY8ZQ4,,,,,PMID:34782607,10.1038/s41525-021-00258-w,Pathogenic neurofibromatosis type 1 (NF1) RNA splicing resolved by targeted RNAseq.,,an in-house developed tool (QURNAs) was used to calculate the enrichment score (ERS) for each splicing event,0.95,Accept,Development
,Alamut v2.15 (Interactive Biosoftware),Analysis Software,v2.15,,,,,,,PMID:34782607,10.1038/s41525-021-00258-w,Pathogenic neurofibromatosis type 1 (NF1) RNA splicing resolved by targeted RNAseq.,,Alamut v2.15 (Interactive Biosoftware) was used to identify true splice-donor and acceptor sites,0.9,Accept,Experimental Usage
,Burrows-Wheeler Aligner (bwa-0.7.15),Command-line Tool,0.7.15,,,,,,,PMID:39669605,10.1016/j.gimo.2024.101816,Next-generation variant exon screening: Moving forward in routine genetic disease investigations.,,FASTQ files were first aligned to the human reference genome (hg19) by the Burrows-Wheeler Aligner (bwa-0.7.15),0.85,Accept,Experimental Usage
