resourceId,_toolName,rrid,organ,tissue,cellLineManifestation,cellLineGeneticDisorder,cellLineCategory,donorId,originYear,strProfile,resistance,contaminatedMisidentified,populationDoublingTime,cultureMedia,_resourceName,_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType
d408830f-dc82-574d-b204-559ba820d989,CT11,,Dental pulp,Dental pulp,,,Finite cell line,,,,,,,,CT11,PMID:29941005,10.1186/s13023-018-0843-1,Increased extracellular matrix deposition during chondrogenic differentiation of dental pulp stem cells from individuals with neurofibromatosis type 1: an in vitro 2D and 3D study.,,"...three from individuals without NF1 (control group; CT10, CT11 and CT12). Participants were both men and women...",0.85,Accept,Experimental Usage
9af1d3b0-91b2-5461-af1d-209ef38629f4,CT12,,Dental pulp,Dental pulp,,,Finite cell line,,,,,,,,CT12,PMID:29941005,10.1186/s13023-018-0843-1,Increased extracellular matrix deposition during chondrogenic differentiation of dental pulp stem cells from individuals with neurofibromatosis type 1: an in vitro 2D and 3D study.,,"...three from individuals without NF1 (control group; CT10, CT11 and CT12). Participants were both men and women...",0.85,Accept,Experimental Usage
7d07e1d2-fe8d-57ac-9d87-7f4040b54729,SNF02.2,RRID:CVCL_K280,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,SNF02.2,PMID:29438698 | PMID:38216572,10.1016/j.ccell.2018.01.005 | 10.1038/s41467-024-44755-9,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis. | Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,"Human MPNST cell lines SNF02.2 and SNF96.2 were propagated in DMEM/10% FBS plus L-glutamine and penicillin/streptomycin | Patient-derived neurofibroma (NF95.11b, NF95.6) or MPNST (SNF02.2, SNF94.3, SNF96.2, ST88-14) cell lines",0.95,Accept,Experimental Usage
274be0a0-e9df-5860-8892-72cb9887d099,TM-31,RRID:CVCL_6735,Brain,High Grade Glioma,High Grade Glioma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,TM-31,PMID:36730269,10.1371/journal.pone.0277305,Identification of therapeutic sensitivities in a spheroid drug combination screen of Neurofibromatosis Type I associated High Grade Gliomas.,,"The NF1 patient-derived HGG cell line TM-31 (RRID:CVCL_6735), purchased from the RIKEN biorepository, is null for NF1, TP53, CDKN2A and ATRX",0.95,Accept,Experimental Usage
299a9e12-545a-533a-9848-39f085721fd1,LN319,RRID:CVCL_3958,Brain,Glioblastoma,Glioblastoma Multiforme,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,LN319,PMID:36730269,10.1371/journal.pone.0277305,Identification of therapeutic sensitivities in a spheroid drug combination screen of Neurofibromatosis Type I associated High Grade Gliomas.,,The Glioblastoma Multiphorme (GBM) LN319 cell line was a gift from Dr. Karen Cichowski. LN319 is an adult sporadic GBM with full inactivation of NF1,0.9,Accept,Experimental Usage
35158f01-4e4f-5a4c-93cc-058b269bf7ce,17,,Brain,High Grade Glioma,High Grade Glioma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,17,PMID:36730269,10.1371/journal.pone.0277305,Identification of therapeutic sensitivities in a spheroid drug combination screen of Neurofibromatosis Type I associated High Grade Gliomas.,,"Mouse NF1-HGG cell lines 17, 5653, and 5746 were derived from three distinct high-grade murine brain tumors sporadically developed by the NPcis genetically engineered mouse model",0.95,Accept,Experimental Usage
9b0a4c5f-a9d1-5418-96cc-961164037e28,5653,,Brain,High Grade Glioma,High Grade Glioma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,5653,PMID:36730269,10.1371/journal.pone.0277305,Identification of therapeutic sensitivities in a spheroid drug combination screen of Neurofibromatosis Type I associated High Grade Gliomas.,,"Mouse NF1-HGG cell lines 17, 5653, and 5746 were derived from three distinct high-grade murine brain tumors sporadically developed by the NPcis genetically engineered mouse model",0.95,Accept,Experimental Usage
7ab1a9a6-fbdd-5c18-8942-e94bfdf6ef28,5746,,Brain,High Grade Glioma,High Grade Glioma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,5746,PMID:36730269,10.1371/journal.pone.0277305,Identification of therapeutic sensitivities in a spheroid drug combination screen of Neurofibromatosis Type I associated High Grade Gliomas.,,"Mouse NF1-HGG cell lines 17, 5653, and 5746 were derived from three distinct high-grade murine brain tumors sporadically developed by the NPcis genetically engineered mouse model",0.95,Accept,Experimental Usage
02846028-6445-5e63-bba0-8ac632254763,"Human Schwann cells (HSC; ScienCell, Carlsbad, CA)",,Nerve,Peripheral nerve,,,Finite cell line,,,,,,,,"Human Schwann cells (HSC; ScienCell, Carlsbad, CA)",PMID:20195187,10.1097/MAO.0b013e3181d2777f,Merlin knockdown in human Schwann cells: clues to vestibular schwannoma tumorigenesis.,,"Human Schwann cells (HSC; ScienCell, Carlsbad, CA) were maintained in culture at 37°C in an atmosphere of 5% carbon dioxide.",0.9,Accept,Experimental Usage
66c70328-85a9-5e0d-8042-37528bd5f087,LS141,RRID:CVCL_M823,Soft tissue,Retroperitoneal,Dedifferentiated liposarcoma,,Cancer cell line,,,,,,,,LS141,PMID:18413802,10.1158/1535-7163.MCT-07-0518,Sorafenib inhibits growth and mitogen-activated protein kinase signaling in malignant peripheral nerve sheath cells.,,LS141 and DDLS primary human cell lines were derived from two patients with high grade retroperitoneal dedifferentiated liposarcoma,0.8,Accept,Experimental Usage
064964d4-f8ec-5add-a40c-3abad4aa78d1,DDLS,,Soft tissue,Retroperitoneal,Dedifferentiated liposarcoma,,Cancer cell line,,,,,,,,DDLS,PMID:18413802,10.1158/1535-7163.MCT-07-0518,Sorafenib inhibits growth and mitogen-activated protein kinase signaling in malignant peripheral nerve sheath cells.,,LS141 and DDLS primary human cell lines were derived from two patients with high grade retroperitoneal dedifferentiated liposarcoma,0.8,Accept,Experimental Usage
12895209-2ffe-54b9-99eb-02d7c91ae8e6,Human Schwann cells (HSCs),,Nerve,Peripheral nerve,,,Finite cell line,,,,,,,,Human Schwann cells (HSCs),PMID:30274821,10.1016/j.ebiom.2018.09.042,Synergistic effect of Nutlin-3 combined with MG-132 on schwannoma cells through restoration of merlin and p53 tumour suppressors.,,"Human Schwann cells (HSCs) were purchased from ScienCell Research Laboratories (catalog no., 1700).",0.85,Accept,Experimental Usage
7f248fad-3eba-5240-9e11-aae2a861d9c8,RT4-D6P2T schwannoma cells,,Nerve,Peripheral nerve sheath,Schwannoma,Neurofibromatosis Type 2,Cancer cell line,,,,,,,,RT4-D6P2T schwannoma,PMID:30274821,10.1016/j.ebiom.2018.09.042,Synergistic effect of Nutlin-3 combined with MG-132 on schwannoma cells through restoration of merlin and p53 tumour suppressors.,,The rat RT4-D6P2T schwannoma cells was obtained from the Global Bioresource Center.,0.9,Accept,Experimental Usage
7381a36e-0cd3-5b7d-9b6e-553506c81e7b,LN428 human glioblastoma multiforme (GBM) cell line,,Brain,Brain,Glioblastoma multiforme,,Cancer cell line,,,,,,,,LN428 human glioblastoma multiforme (GBM),PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,LN428 human glioblastoma multiforme (GBM) cell line was a gift from Dr. Erwin van Meir,0.85,Accept,Experimental Usage
d1c9b566-0c52-5b23-9fce-761eed670430,BL21(DE3) Star,,Bacterial,,,,Finite cell line,,,,,,,,BL21(DE3) Star,PMID:28831766,10.1007/s12104-017-9768-1,NMR resonance assignments of the EVH1 domain of neurofibromin's recruitment factor Spred1.,,The plasmid was transformed into the E. coli strain BL21(DE3) Star (Invitrogen),0.9,Accept,Experimental Usage
bc896f98-e6ed-578c-b02e-d5c68001d49d,NF1-null 293T cells,,Kidney,Embryonic kidney,NF1 knockout,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,NF1-null 293T,PMID:36689660,10.1073/pnas.2208960120,Destabilizing NF1 variants act in a dominant negative manner through neurofibromin dimerization.,,Generation of NF1-null 293T cells has been previously described (12).,0.85,Accept,Experimental Usage
441c9238-67d2-506c-a607-419d96a3b689,mouse embryonic fibroblasts (MEFs),,Embryo,Embryonic fibroblasts,,,Finite cell line,,,,,,,,mouse embryonic fibroblasts (MEFs),PMID:28392281 | PMID:34065204,10.1016/j.expneurol.2017.04.001 | 10.3390/ijms22105367,Human stem cell modeling in neurofibromatosis type 1 (NF1). | RABL6A Regulates Schwann Cell Senescence in an RB1-Dependent Manner.,,The first direct lineage conversion of post-mitotic neurons from mouse embryonic fibroblasts (MEFs) and tail-tip fibroblasts (TTFs) | Mouse embryonic fibroblasts (MEFs) from wildtype and Rabl6m/m C57Bl/6N mice were isolated and cultured,0.9,Accept,Experimental Usage
0e1ef12a-918c-5632-b5ca-6a8d3bff1105,JH-2-002,,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,"DMEM/F12 supplemented with 10% FBS, 2 mM L-glutamine, 1% penicillin-streptomycin",JH-2-002,PMID:38000020 | PMID:38127282 | PMID:33032988,10.1126/sciadv.adg8876 | 10.1158/1078-0432.CCR-23-2548 | 10.1158/0008-5472.CAN-20-1365,CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors. | Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression. | Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,,"Four patient-derived NF1-MPNST cell lines (JH-2-002, JH-2-031, JH-2-079c, and JH-2-103) were generated in our laboratories | Human MPNST cell lines JH-2–002 were obtained from the Johns Hopkins NF1 Biospecimen Repository",0.9,Accept,Experimental Usage
abf9906f-e801-5772-98d1-23f1ab670210,JH-2-031,,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,"DMEM/F12 supplemented with 10% FBS, 2 mM L-glutamine, 1% penicillin-streptomycin",JH-2-031,PMID:38000020 | PMID:33032988,10.1126/sciadv.adg8876 | 10.1158/0008-5472.CAN-20-1365,CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors. | Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,,"Four patient-derived NF1-MPNST cell lines (JH-2-002, JH-2-031, JH-2-079c, and JH-2-103) were generated in our laboratories",0.9,Accept,Experimental Usage
4a0443c7-a980-5c3b-9c83-9f42d09127f6,JH-2-079c,,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,JH-2-079c,PMID:38000020,10.1126/sciadv.adg8876,CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors.,,"Four patient-derived NF1-MPNST cell lines (JH-2-002, JH-2-031, JH-2-079c, and JH-2-103) were generated in our laboratories",0.9,Accept,Experimental Usage
0d57eb6f-37e3-5c9c-8096-c8703db37579,JH-2-103,,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,JH-2-103,PMID:38000020 | PMID:38127282,10.1126/sciadv.adg8876 | 10.1158/1078-0432.CCR-23-2548,CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors. | Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,"Four patient-derived NF1-MPNST cell lines (JH-2-002, JH-2-031, JH-2-079c, and JH-2-103) were generated in our laboratories | Human MPNST cell lines JH-2–103 were obtained from the Johns Hopkins NF1 Biospecimen Repository",0.9,Accept,Experimental Usage
eb060f63-0452-520f-a98b-5e20770c00a3,iHSCs,,Nerve,Peripheral nerve,,,Finite cell line,,,,,,,,iHSCs,PMID:23685747 | PMID:41036607,10.1038/ng.2641 | 10.1158/1535-7163.MCT-24-1053,Forward genetic screen for malignant peripheral nerve sheath tumor formation identifies new genes and pathways driving tumorigenesis. | Pharmacogenomic Synthetic Lethal Screens Reveal Hidden Vulnerabilities and New Therapeutic Approaches for Treatment of NF1-Associated Tumors.,,Immortalized human Schwann cells (iHSCs) were acquired from the laboratory of Dr. Margaret Wallace | iHSC lines were maintained and passaged at 37°C with 5% CO2 in DMEM high-glucose media supplemented with 10% FBS and penicillin/streptomycin,0.9,Accept,Experimental Usage
eacac9ed-5266-56f0-9d8b-38b1b0c9ba6a,K562,,Blood,Bone marrow,,,Cancer cell line,,,,,,,,K562,PMID:23685747 | PMID:40025578,10.1038/ng.2641 | 10.1186/s40478-025-01965-6,Forward genetic screen for malignant peripheral nerve sheath tumor formation identifies new genes and pathways driving tumorigenesis. | Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"Assembled TALENs were tested by transient transfection into K562 cells | K562 (a chronic myelogenous leukemia cell line, used as target cells)",0.8,Accept,Experimental Usage
c5eab181-010c-53e7-b11e-29b4c9ae3167,icNF97.2a,RRID:CVCL_B9V3,Nerve,Cutaneous neurofibroma,Cutaneous neurofibroma,Neurofibromatosis Type 1,Finite cell line,,,,,,,,icNF97.2a,PMID:41564118 | PMID:38907342,10.1371/journal.pone.0340183 | 10.1186/s40478-024-01821-z,"Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas. | snRNA-seq of human cutaneous neurofibromas before and after selumetinib treatment implicates role of altered Schwann cell states, inter-cellular signaling, and extracellular matrix in treatment response.",,"immortalized cNF cell lines through transduction with wild-type human telomerase reverse transcriptase (hTERT) and murine cyclin-dependent kinase 4 (mCdk4) genes | Immortalized cutaneous neurofibroma Schwann cell lines (icNF 97.2a, icNF 97.2b, and icNF 98.4d) were obtained from Dr. Margaret Wallace",0.95,Accept,Development
05069634-3b1d-5ad3-9c24-0d974e469302,icNF97.2b,RRID:CVCL_B9V4,Nerve,Cutaneous neurofibroma,Cutaneous neurofibroma,Neurofibromatosis Type 1,Finite cell line,,,,,,,,icNF97.2b,PMID:41564118 | PMID:38907342,10.1371/journal.pone.0340183 | 10.1186/s40478-024-01821-z,"Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas. | snRNA-seq of human cutaneous neurofibromas before and after selumetinib treatment implicates role of altered Schwann cell states, inter-cellular signaling, and extracellular matrix in treatment response.",,"immortalized cNF cell lines through transduction with wild-type human telomerase reverse transcriptase (hTERT) and murine cyclin-dependent kinase 4 (mCdk4) genes | Immortalized cutaneous neurofibroma Schwann cell lines (icNF 97.2a, icNF 97.2b, and icNF 98.4d) were obtained from Dr. Margaret Wallace",0.95,Accept,Development
6e93c382-29ba-548e-b7cc-c863cd81b98d,icNF98.4d,RRID:CVCL_B9V8,Nerve,Cutaneous neurofibroma,Cutaneous neurofibroma,Neurofibromatosis Type 1,Finite cell line,,,,,,,,icNF98.4d,PMID:41564118 | PMID:38907342,10.1371/journal.pone.0340183 | 10.1186/s40478-024-01821-z,"Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas. | snRNA-seq of human cutaneous neurofibromas before and after selumetinib treatment implicates role of altered Schwann cell states, inter-cellular signaling, and extracellular matrix in treatment response.",,"immortalized cNF cell lines through transduction with wild-type human telomerase reverse transcriptase (hTERT) and murine cyclin-dependent kinase 4 (mCdk4) genes | Immortalized cutaneous neurofibroma Schwann cell lines (icNF 97.2a, icNF 97.2b, and icNF 98.4d) were obtained from Dr. Margaret Wallace",0.95,Accept,Development
e8626696-31a8-5ce5-85ba-eafdf85a9081,293T cells,,Kidney,Embryonic kidney,,,Cancer cell line,,,,,,,,293T,PMID:40025578 | PMID:25026211 | PMID:26219339,10.1186/s40478-025-01965-6 | 10.1016/j.ccr.2014.05.001 | 10.18632/oncotarget.4858,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment. | Merlin/NF2 loss-driven tumorigenesis linked to CRL4(DCAF1)-mediated inhibition of the hippo pathway kinases Lats1 and 2 in the nucleus. | A high-throughput kinome screen reveals serum/glucocorticoid-regulated kinase 1 as a therapeutic target for NF2-deficient meningiomas.,,"Human 293T cells (used for lentiviral packaging), sNF96.2 (a MPNST cell line derived from a patient with NF1, used as target cells) | FH-DCAF1 and FH-Lats1 (purified from 293T cells) were incubated in 20 μl reaction buffer | Low passage 293T cells for large-scale lentiviral packaging were obtained from TRC",0.85,Accept,Experimental Usage
c4cd60d8-b8d3-5e23-8169-e9f9aa19c889,HFFs,,Skin,Foreskin,,,Finite cell line,,,,,,,,HFFs,PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"HFFs (human foreskin fibroblasts, used as target cells) were maintained in DMEM",0.8,Accept,Experimental Usage
6e520e64-5b89-505e-b1c6-b07c0d2d47aa,NCI-H266,,Lung,Lung,Lung carcinoma,,Cancer cell line,,,,,,,,NCI-H266,PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"NCI-H266 (a lung carcinoma cell line, used as target cells)",0.8,Accept,Experimental Usage
d801b6e8-d449-515a-93ad-5d8e0133ae7d,Neurofibromatosis 1 fibroblasts,,Skin,Dermal,,Neurofibromatosis Type 1,Finite cell line,,,,,,,,Neurofibromatosis 1 fibroblasts,PMID:34011935,10.1038/s41419-021-03802-9,Metalloproteinase 1 downregulation in neurofibromatosis 1: Therapeutic potential of antimalarial hydroxychloroquine and chloroquine.,,applied treatments...in cultured Neurofibromatosis 1 fibroblasts,0.85,Accept,Experimental Usage
40210d2d-9336-51b4-b9db-f804f59a70bd,MPNST-SP-01,,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,,Cancer cell line,,,,,,,,MPNST-SP-01,PMID:35511749,10.1158/1535-7163.MCT-21-0947,A High-Throughput Screening Platform Identifies Novel Combination Treatments for Malignant Peripheral Nerve Sheath Tumors.,,"The establishment of the MPNST-SP-01, MPNST-NF1-08, and MPNST-NF1-9 cell lines at the Catalan Institute of Oncology is described...",0.9,Accept,Experimental Usage
8d54897a-5c5d-523b-b534-4b2e8aa80286,MPNST-NF1-08,,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,MPNST-NF1-08,PMID:35511749,10.1158/1535-7163.MCT-21-0947,A High-Throughput Screening Platform Identifies Novel Combination Treatments for Malignant Peripheral Nerve Sheath Tumors.,,"The establishment of the MPNST-SP-01, MPNST-NF1-08, and MPNST-NF1-9 cell lines at the Catalan Institute of Oncology is described...",0.9,Accept,Experimental Usage
17bbbdea-39a6-5035-9fab-edd9c988df07,MPNST-NF1-9,,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,MPNST-NF1-9,PMID:35511749,10.1158/1535-7163.MCT-21-0947,A High-Throughput Screening Platform Identifies Novel Combination Treatments for Malignant Peripheral Nerve Sheath Tumors.,,"The establishment of the MPNST-SP-01, MPNST-NF1-08, and MPNST-NF1-9 cell lines at the Catalan Institute of Oncology is described...",0.9,Accept,Experimental Usage
8381baf7-b584-5734-864d-6990e37ca550,HS-PSS,RRID:CVCL_8717,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,,Cancer cell line,,,,,,,,HS-PSS,PMID:35511749,10.1158/1535-7163.MCT-21-0947,A High-Throughput Screening Platform Identifies Novel Combination Treatments for Malignant Peripheral Nerve Sheath Tumors.,,"STS-26T (19), HS-PSS, HS-sch2 (20), S462 (21), and sNF96.2 (22) cell lines were previously established in other laboratories.",0.85,Accept,Experimental Usage
435d01d8-e503-5fba-a288-26f4c5a7c143,HS-Sch-2,RRID:CVCL_8718,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,,Cancer cell line,,,,,,,,HS-Sch-2,PMID:32642733 | PMID:35511749,10.1093/noajnl/vdz061 | 10.1158/1535-7163.MCT-21-0947,KIF11 and KIF15 mitotic kinesins are potential therapeutic vulnerabilities for malignant peripheral nerve sheath tumors. | A High-Throughput Screening Platform Identifies Novel Combination Treatments for Malignant Peripheral Nerve Sheath Tumors.,,"sporadic HS-Sch-2 (obtained from RIKEN) | STS-26T (19), HS-PSS, HS-sch2 (20), S462 (21), and sNF96.2 (22) cell lines were previously established in other laboratories.",0.9,Accept,Experimental Usage
ecdf2706-b174-572d-9103-02029186533d,Human Foreskin Fibroblast (HFF),,Skin,Foreskin,,,Finite cell line,,,,,,,,Human Foreskin Fibroblast (HFF),PMID:35511749,10.1158/1535-7163.MCT-21-0947,A High-Throughput Screening Platform Identifies Novel Combination Treatments for Malignant Peripheral Nerve Sheath Tumors.,,The Human Foreskin Fibroblast (HFF) cell line was purchased from ATCC (American Type Culture Collection).,0.8,Accept,Experimental Usage
f81032de-94dd-5492-98a8-571cd6727fa4,ipNF95.11b C-RFP,,Nerve,Plexiform neurofibroma,Plexiform Neurofibroma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,ipNF95.11b C-RFP,PMID:39061138,10.3390/cancers16142498,A Fibroblast-Derived Secretome Stimulates the Growth and Invasiveness of 3D Plexiform Neurofibroma Spheroids.,,"ipNF95.11b C gifted from Dr. Margaret Wallace (University of Florida, USA) was lentivirally transduced with red fluorescent protein (RFP)",0.9,Accept,Experimental Usage
23d9a69b-945e-538c-8e8b-52b9b79983d0,AC007-hTERT,,Brain,Arachnoid,,Neurofibromatosis Type 2,Finite cell line,,,,,,,,AC007-hTERT,PMID:26219339,10.18632/oncotarget.4858,A high-throughput kinome screen reveals serum/glucocorticoid-regulated kinase 1 as a therapeutic target for NF2-deficient meningiomas.,,immortalized arachnoid AC007-hTERT derived from an NF2 patient expressing heterozygous level of NF2,0.9,Accept,Experimental Usage
38bed69c-8c07-53f1-aa00-08c26becbb26,AC028,,Brain,Arachnoid,,,Finite cell line,,,,,,,,AC028,PMID:26219339,10.18632/oncotarget.4858,A high-throughput kinome screen reveals serum/glucocorticoid-regulated kinase 1 as a therapeutic target for NF2-deficient meningiomas.,,primary normal arachnoid AC028,0.85,Accept,Experimental Usage
9bffcee2-110a-5f30-a83f-5349091ab434,U87-MG,RRID:CVCL_0022,Brain,Central nervous system,Glioblastoma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,,U87-MG,PMID:28166733,10.1186/s12864-017-3519-7,A machine learning classifier trained on cancer transcriptomes detects NF1 inactivation signal in glioblastoma.,,U87-MG and HEK293T cells were purchased from ATCC. Cell lines were regularly passaged and were cultured in Dulbecco's Modified Eagle Medium,0.95,Accept,Experimental Usage
5d1eb25f-d9d0-56d8-9d0d-c231ac92a03e,Meso-33,,Lung,,Mesothelioma,Neurofibromatosis Type 2,Cancer cell line,,,,,,,,Meso-33,PMID:25026211,10.1016/j.ccr.2014.05.001,Merlin/NF2 loss-driven tumorigenesis linked to CRL4(DCAF1)-mediated inhibition of the hippo pathway kinases Lats1 and 2 in the nucleus.,,plated in 0.34% low melting temperature agarose (FMC Bioproducts) in complete medium at 2×10 4 (Meso-33 cells),0.9,Accept,Experimental Usage
89d138e5-0f23-56da-90b7-17213e525529,FC-1801,,Nerve,,,Neurofibromatosis Type 2,Cancer cell line,,,,,,,,FC-1801,PMID:25026211,10.1016/j.ccr.2014.05.001,Merlin/NF2 loss-driven tumorigenesis linked to CRL4(DCAF1)-mediated inhibition of the hippo pathway kinases Lats1 and 2 in the nucleus.,,"1.2×10 4 (FC-1801 cells) per well in 24-well Ultra Low Cluster Plates (Costar). For tumorigenicity assay, 1×10 6 FC-1801 cells were suspended",0.9,Accept,Experimental Usage
901d010a-831b-5221-a14a-3fd465e9c1de,NIH-3T3,RRID:CVCL_0594,Embryonic tissue,,,,Finite cell line,,,,,,,,NIH-3T3,PMID:21072183,10.1371/journal.pone.0013791,p21-Activated kinases are required for transformation in a cell-based model of neurofibromatosis type 2.,,NIH-3T3 (obtained from American Type Culture Collection) cells were cultured in high-glucose DMEM,0.9,Accept,Experimental Usage
e569d9f6-0608-5741-ba68-3259feacc272,φNX packaging cell line,,Kidney,,,,Finite cell line,,,,,,,,φNX packaging,PMID:21072183,10.1371/journal.pone.0013791,p21-Activated kinases are required for transformation in a cell-based model of neurofibromatosis type 2.,,The φNX packaging cell line (Orbigen) was transfected using Lipofectamine 2000,0.85,Accept,Experimental Usage
d96837ab-ca54-5f40-afd9-0b7ede0f172f,H1838,RRID:CVCL_1499,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,"RPMI supplemented with 10% FBS, 2 mM L-glutamine, 1% penicillin-streptomycin",H1838,PMID:33032988,10.1158/0008-5472.CAN-20-1365,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,,"H1838 was obtained from the American Type Culture Collection (ATCC, Manassas, VA)",0.85,Accept,Experimental Usage
2286ee1a-9330-5bf4-ab3c-c46362e5d070,WM3918,RRID:CVCL_C279,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,"RPMI supplemented with 10% FBS, 2 mM L-glutamine, 1% penicillin-streptomycin",WM3918,PMID:33032988,10.1158/0008-5472.CAN-20-1365,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,,WM3918 and M308 were obtained from Dr. David Solit at Memorial Sloan Kettering Cancer Center,0.85,Accept,Experimental Usage
4f4adb1b-8529-58fe-aa4c-3a99cf63acf0,M308,RRID:CVCL_D766,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,"RPMI supplemented with 10% FBS, 2 mM L-glutamine, 1% penicillin-streptomycin",M308,PMID:33032988,10.1158/0008-5472.CAN-20-1365,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,,WM3918 and M308 were obtained from Dr. David Solit at Memorial Sloan Kettering Cancer Center,0.85,Accept,Experimental Usage
2859c032-ab81-5e1e-b05c-9043e10e6982,NF90-8,RRID:CVCL_1B47,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,"RPMI supplemented with 10% FBS, 2 mM L-glutamine, 1% penicillin-streptomycin",NF90-8,PMID:18367665 | PMID:33658640 | PMID:33032988,10.1124/jpet.107.135830 | 10.1038/s41416-021-01270-8 | 10.1158/0008-5472.CAN-20-1365,Induction of apoptosis in neurofibromatosis type 1 malignant peripheral nerve sheath tumor cell lines by a combination of novel farnesyl transferase inhibitors and lovastatin. | Exploring transcriptional regulators Ref-1 and STAT3 as therapeutic targets in malignant peripheral nerve sheath tumours. | Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,,"NF90-8 and ST88-14 MPNST cell lines were generously donated by T. Glover (University of Michigan, Ann Arbor, MI) | malignant peripheral nerve sheath tumour (MPNST) cell lines ST88-14, S462 and NF90-8 | STS26T, ST8814 and NF90.8 were kindly provided by Dr. Gregory Riggins at Johns Hopkins University",0.95,Accept,Experimental Usage
